Angle,NE_Raw_1,NE_Needle_1,NE_Rod_1,NE_Small_Square_1,NE_Raw_2,NE_Needle_2,NE_Rod_2,NE_Small_Square_2
31.0941,0.054376658,0.092715232,0.03490991,0.088339223,0.058577406,0.061068702,0.061285501,0.09623431
31.1138,0.080901857,0.086092715,0.052927928,0.074204947,0.046722455,0.099236641,0.065769806,0.083682008
31.1335,0.086206897,0.099337748,0.031531532,0.113074205,0.050906555,0.091603053,0.065769806,0.046025105
31.1533,0.076923077,0.081677704,0.037162162,0.120141343,0.051603905,0.072519084,0.041853513,0.062761506
31.173,0.078249337,0.075055188,0.037162162,0.09540636,0.043235704,0.072519084,0.061285501,0.064853556
31.1927,0.088859416,0.061810155,0.046171171,0.088339223,0.037656904,0.091603053,0.044843049,0.052301255
31.2124,0.090185676,0.06401766,0.02027027,0.109540636,0.042538354,0.08778626,0.055306428,0.048117155
31.2321,0.068965517,0.072847682,0.022522523,0.102473498,0.029288703,0.106870229,0.059790732,0.041841004
31.2518,0.072944297,0.075055188,0.036036036,0.081272085,0.032775453,0.091603053,0.041853513,0.025104603
31.2715,0.088859416,0.059602649,0.03490991,0.077738516,0.027894003,0.064885496,0.050822123,0.029288703
31.2912,0.071618037,0.070640177,0.040540541,0.070671378,0.022315202,0.061068702,0.052316891,0.043933054
31.3109,0.061007958,0.088300221,0.022522523,0.067137809,0.018131102,0.08778626,0.049327354,0.020920502
31.3306,0.061007958,0.055187638,0.028153153,0.049469965,0.021617852,0.091603053,0.049327354,0.046025105
31.3503,0.047745358,0.06401766,0.03490991,0.035335689,0.028591353,0.091603053,0.053811659,0.041841004
31.37,0.041114058,0.072847682,0.033783784,0.077738516,0.025801953,0.080152672,0.062780269,0.033472803
31.3897,0.045092838,0.070640177,0.029279279,0.070671378,0.031380753,0.06870229,0.040358744,0.039748954
31.4094,0.057029178,0.090507726,0.027027027,0.060070671,0.029986053,0.076335878,0.058295964,0.052301255
31.4291,0.039787798,0.072847682,0.027027027,0.03180212,0.027894003,0.061068702,0.070254111,0.056485356
31.4488,0.058355438,0.086092715,0.027027027,0.081272085,0.042538354,0.106870229,0.067264574,0.062761506
31.4686,0.037135279,0.068432671,0.033783784,0.077738516,0.038354254,0.118320611,0.061285501,0.037656904
31.4883,0.047745358,0.081677704,0.043918919,0.06360424,0.035564854,0.099236641,0.064275037,0.041841004
31.508,0.049071618,0.075055188,0.030405405,0.088339223,0.035564854,0.110687023,0.065769806,0.052301255
31.5277,0.059681698,0.090507726,0.042792793,0.042402827,0.035564854,0.076335878,0.061285501,0.052301255
31.5474,0.051724138,0.052980132,0.03490991,0.045936396,0.041841004,0.091603053,0.044843049,0.060669456
31.5671,0.049071618,0.081677704,0.038288288,0.09540636,0.036262204,0.08778626,0.047832586,0.046025105
31.5868,0.059681698,0.075055188,0.029279279,0.084805654,0.032775453,0.080152672,0.040358744,0.043933054
31.6065,0.038461538,0.077262693,0.047297297,0.088339223,0.033472803,0.064885496,0.034379671,0.039748954
31.6262,0.050397878,0.090507726,0.033783784,0.053003534,0.025801953,0.057251908,0.046337818,0.031380753
31.6459,0.063660477,0.057395143,0.030405405,0.053003534,0.041143654,0.080152672,0.029895366,0.041841004
31.6656,0.051724138,0.055187638,0.039414414,0.056537102,0.030683403,0.061068702,0.044843049,0.050209205
31.6853,0.050397878,0.066225166,0.023648649,0.049469965,0.029986053,0.061068702,0.044843049,0.043933054
31.705,0.062334218,0.066225166,0.015765766,0.070671378,0.027894003,0.053435115,0.055306428,0.039748954
31.7247,0.058355438,0.050772627,0.023648649,0.042402827,0.027196653,0.080152672,0.068759342,0.037656904
31.7444,0.054376658,0.055187638,0.024774775,0.070671378,0.027894003,0.083969466,0.055306428,0.031380753
31.7642,0.018567639,0.068432671,0.021396396,0.053003534,0.029986053,0.076335878,0.044843049,0.054393305
31.7839,0.045092838,0.055187638,0.025900901,0.06360424,0.028591353,0.061068702,0.037369208,0.046025105
31.8036,0.046419098,0.077262693,0.023648649,0.06360424,0.028591353,0.141221374,0.059790732,0.039748954
31.8233,0.039787798,0.066225166,0.032657658,0.081272085,0.032078103,0.106870229,0.053811659,0.043933054
31.843,0.045092838,0.052980132,0.025900901,0.056537102,0.025801953,0.072519084,0.049327354,0.056485356
31.8627,0.035809019,0.050772627,0.016891892,0.074204947,0.033472803,0.045801527,0.050822123,0.029288703
31.8824,0.038461538,0.048565121,0.029279279,0.053003534,0.034170153,0.061068702,0.061285501,0.050209205
31.9021,0.043766578,0.077262693,0.027027027,0.045936396,0.034170153,0.057251908,0.055306428,0.039748954
31.9218,0.047745358,0.06401766,0.033783784,0.074204947,0.033472803,0.076335878,0.050822123,0.039748954
31.9415,0.038461538,0.061810155,0.016891892,0.056537102,0.034867503,0.106870229,0.041853513,0.046025105
31.9612,0.049071618,0.059602649,0.021396396,0.056537102,0.027196653,0.080152672,0.050822123,0.035564854
31.9809,0.033156499,0.050772627,0.030405405,0.038869258,0.032078103,0.053435115,0.035874439,0.035564854
32.0006,0.041114058,0.068432671,0.01463964,0.045936396,0.024407252,0.072519084,0.038863976,0.033472803
32.0203,0.047745358,0.059602649,0.028153153,0.074204947,0.024407252,0.06870229,0.046337818,0.039748954
32.04,0.042440318,0.057395143,0.025900901,0.056537102,0.032775453,0.072519084,0.044843049,0.039748954
32.0597,0.042440318,0.041942605,0.030405405,0.045936396,0.031380753,0.06870229,0.046337818,0.035564854
32.0795,0.034482759,0.039735099,0.031531532,0.070671378,0.024407252,0.072519084,0.046337818,0.035564854
32.0992,0.066312997,0.055187638,0.025900901,0.035335689,0.023012552,0.076335878,0.053811659,0.048117155
32.1189,0.045092838,0.039735099,0.023648649,0.074204947,0.023012552,0.061068702,0.040358744,0.052301255
32.1386,0.034482759,0.035320088,0.038288288,0.049469965,0.025801953,0.06870229,0.053811659,0.023012552
32.1583,0.034482759,0.059602649,0.031531532,0.045936396,0.027196653,0.114503817,0.038863976,0.054393305
32.178,0.043766578,0.052980132,0.022522523,0.06360424,0.023012552,0.072519084,0.064275037,0.031380753
32.1977,0.047745358,0.057395143,0.028153153,0.053003534,0.031380753,0.057251908,0.037369208,0.046025105
32.2174,0.049071618,0.072847682,0.032657658,0.049469965,0.023012552,0.083969466,0.046337818,0.035564854
32.2371,0.047745358,0.059602649,0.027027027,0.060070671,0.025104603,0.064885496,0.046337818,0.046025105
32.2568,0.033156499,0.059602649,0.032657658,0.06360424,0.018131102,0.045801527,0.052316891,0.048117155
32.2765,0.030503979,0.077262693,0.025900901,0.053003534,0.023709902,0.06870229,0.037369208,0.056485356
32.2962,0.033156499,0.06401766,0.030405405,0.053003534,0.029986053,0.064885496,0.046337818,0.041841004
32.3159,0.050397878,0.057395143,0.024774775,0.06360424,0.024407252,0.103053435,0.049327354,0.027196653
32.3356,0.043766578,0.048565121,0.025900901,0.060070671,0.023012552,0.041984733,0.056801196,0.037656904
32.3553,0.035809019,0.04415011,0.029279279,0.035335689,0.027894003,0.057251908,0.041853513,0.035564854
32.3751,0.043766578,0.072847682,0.031531532,0.06360424,0.017433752,0.053435115,0.049327354,0.043933054
32.3948,0.041114058,0.059602649,0.039414414,0.049469965,0.027196653,0.06870229,0.044843049,0.037656904
32.4145,0.042440318,0.057395143,0.022522523,0.06360424,0.025801953,0.072519084,0.047832586,0.039748954
32.4342,0.033156499,0.050772627,0.022522523,0.056537102,0.029288703,0.072519084,0.053811659,0.023012552
32.4539,0.049071618,0.039735099,0.029279279,0.042402827,0.023012552,0.08778626,0.035874439,0.043933054
32.4736,0.043766578,0.066225166,0.029279279,0.035335689,0.024407252,0.080152672,0.034379671,0.035564854
32.4933,0.039787798,0.06401766,0.023648649,0.049469965,0.020920502,0.064885496,0.061285501,0.027196653
32.513,0.039787798,0.048565121,0.023648649,0.038869258,0.029986053,0.049618321,0.061285501,0.039748954
32.5327,0.030503979,0.057395143,0.03490991,0.074204947,0.027894003,0.034351145,0.035874439,0.046025105
32.5524,0.037135279,0.04415011,0.015765766,0.049469965,0.030683403,0.099236641,0.071748879,0.031380753
32.5721,0.033156499,0.055187638,0.032657658,0.03180212,0.024407252,0.076335878,0.043348281,0.039748954
32.5918,0.046419098,0.068432671,0.02027027,0.06360424,0.029288703,0.049618321,0.061285501,0.050209205
32.6115,0.063660477,0.055187638,0.032657658,0.053003534,0.025801953,0.061068702,0.068759342,0.054393305
32.6312,0.042440318,0.070640177,0.028153153,0.049469965,0.028591353,0.064885496,0.061285501,0.046025105
32.6509,0.037135279,0.055187638,0.025900901,0.067137809,0.022315202,0.080152672,0.050822123,0.046025105
32.6707,0.049071618,0.052980132,0.025900901,0.045936396,0.035564854,0.072519084,0.044843049,0.048117155
32.6904,0.038461538,0.081677704,0.031531532,0.077738516,0.021617852,0.034351145,0.044843049,0.058577406
32.7101,0.035809019,0.06401766,0.032657658,0.070671378,0.023709902,0.072519084,0.055306428,0.035564854
32.7298,0.043766578,0.070640177,0.037162162,0.077738516,0.023012552,0.034351145,0.025411061,0.041841004
32.7495,0.035809019,0.068432671,0.032657658,0.070671378,0.025801953,0.064885496,0.061285501,0.037656904
32.7692,0.039787798,0.052980132,0.028153153,0.091872792,0.027894003,0.045801527,0.059790732,0.060669456
32.7889,0.047745358,0.061810155,0.02027027,0.074204947,0.020920502,0.061068702,0.058295964,0.056485356
32.8086,0.050397878,0.072847682,0.027027027,0.06360424,0.027196653,0.057251908,0.038863976,0.048117155
32.8283,0.038461538,0.068432671,0.031531532,0.06360424,0.035564854,0.076335878,0.052316891,0.054393305
32.848,0.039787798,0.050772627,0.041666667,0.067137809,0.029288703,0.080152672,0.047832586,0.033472803
32.8677,0.042440318,0.059602649,0.036036036,0.060070671,0.028591353,0.064885496,0.049327354,0.046025105
32.8874,0.027851459,0.037527594,0.029279279,0.045936396,0.027894003,0.06870229,0.038863976,0.056485356
32.9071,0.034482759,0.059602649,0.033783784,0.049469965,0.032775453,0.061068702,0.043348281,0.035564854
32.9268,0.031830239,0.057395143,0.028153153,0.067137809,0.035564854,0.06870229,0.043348281,0.039748954
32.9465,0.050397878,0.075055188,0.025900901,0.084805654,0.029986053,0.083969466,0.035874439,0.031380753
32.9662,0.046419098,0.039735099,0.032657658,0.042402827,0.029288703,0.061068702,0.059790732,0.050209205
32.986,0.037135279,0.072847682,0.033783784,0.045936396,0.036262204,0.076335878,0.064275037,0.060669456
33.0057,0.038461538,0.052980132,0.031531532,0.070671378,0.037656904,0.114503817,0.064275037,0.037656904
33.0254,0.041114058,0.052980132,0.029279279,0.067137809,0.034867503,0.064885496,0.046337818,0.050209205
33.0451,0.057029178,0.057395143,0.019144144,0.074204947,0.034867503,0.106870229,0.02690583,0.054393305
33.0648,0.047745358,0.081677704,0.023648649,0.074204947,0.029986053,0.110687023,0.046337818,0.052301255
33.0845,0.051724138,0.066225166,0.028153153,0.067137809,0.031380753,0.064885496,0.035874439,0.054393305
33.1042,0.047745358,0.04415011,0.029279279,0.070671378,0.025801953,0.076335878,0.046337818,0.035564854
33.1239,0.042440318,0.066225166,0.039414414,0.091872792,0.029986053,0.08778626,0.043348281,0.035564854
33.1436,0.059681698,0.061810155,0.02027027,0.038869258,0.031380753,0.041984733,0.046337818,0.050209205
33.1633,0.054376658,0.072847682,0.015765766,0.084805654,0.028591353,0.061068702,0.034379671,0.037656904
33.183,0.041114058,0.055187638,0.030405405,0.053003534,0.026499303,0.080152672,0.041853513,0.035564854
33.2027,0.055702918,0.068432671,0.025900901,0.053003534,0.024407252,0.053435115,0.043348281,0.029288703
33.2224,0.046419098,0.072847682,0.022522523,0.024734982,0.025801953,0.041984733,0.035874439,0.041841004
33.2421,0.049071618,0.037527594,0.024774775,0.053003534,0.032775453,0.057251908,0.038863976,0.048117155
33.2618,0.034482759,0.057395143,0.021396396,0.042402827,0.018828452,0.076335878,0.047832586,0.023012552
33.2816,0.035809019,0.059602649,0.028153153,0.028268551,0.020223152,0.041984733,0.050822123,0.025104603
33.3013,0.037135279,0.048565121,0.02027027,0.056537102,0.020223152,0.061068702,0.029895366,0.060669456
33.321,0.030503979,0.037527594,0.025900901,0.042402827,0.023012552,0.072519084,0.046337818,0.035564854
33.3407,0.046419098,0.068432671,0.025900901,0.060070671,0.019525802,0.106870229,0.041853513,0.039748954
33.3604,0.038461538,0.048565121,0.025900901,0.060070671,0.016039052,0.076335878,0.031390135,0.054393305
33.3801,0.027851459,0.04415011,0.024774775,0.056537102,0.019525802,0.076335878,0.037369208,0.052301255
33.3998,0.042440318,0.055187638,0.016891892,0.060070671,0.025801953,0.076335878,0.041853513,0.043933054
33.4195,0.034482759,0.079470199,0.030405405,0.049469965,0.027894003,0.038167939,0.053811659,0.043933054
33.4392,0.038461538,0.037527594,0.029279279,0.038869258,0.023012552,0.06870229,0.028400598,0.048117155
33.4589,0.021220159,0.061810155,0.032657658,0.038869258,0.027894003,0.103053435,0.043348281,0.046025105
33.4786,0.018567639,0.057395143,0.025900901,0.06360424,0.034170153,0.08778626,0.050822123,0.043933054
33.4983,0.046419098,0.057395143,0.028153153,0.077738516,0.031380753,0.057251908,0.047832586,0.043933054
33.518,0.042440318,0.046357616,0.023648649,0.070671378,0.027196653,0.095419847,0.040358744,0.046025105
33.5377,0.050397878,0.081677704,0.031531532,0.077738516,0.034170153,0.099236641,0.058295964,0.058577406
33.5574,0.057029178,0.061810155,0.032657658,0.067137809,0.033472803,0.06870229,0.044843049,0.052301255
33.5772,0.034482759,0.081677704,0.032657658,0.098939929,0.034170153,0.076335878,0.049327354,0.048117155
33.5969,0.041114058,0.075055188,0.023648649,0.049469965,0.019525802,0.064885496,0.059790732,0.046025105
33.6166,0.035809019,0.079470199,0.038288288,0.053003534,0.032775453,0.064885496,0.053811659,0.023012552
33.6363,0.047745358,0.066225166,0.037162162,0.056537102,0.023012552,0.091603053,0.071748879,0.058577406
33.656,0.030503979,0.046357616,0.030405405,0.056537102,0.027894003,0.06870229,0.046337818,0.046025105
33.6757,0.058355438,0.041942605,0.039414414,0.077738516,0.027894003,0.076335878,0.064275037,0.048117155
33.6954,0.051724138,0.059602649,0.032657658,0.035335689,0.032078103,0.103053435,0.041853513,0.050209205
33.7151,0.038461538,0.072847682,0.037162162,0.060070671,0.029986053,0.118320611,0.058295964,0.039748954
33.7348,0.047745358,0.061810155,0.033783784,0.070671378,0.025801953,0.072519084,0.049327354,0.031380753
33.7545,0.042440318,0.08388521,0.029279279,0.060070671,0.028591353,0.083969466,0.040358744,0.054393305
33.7742,0.037135279,0.066225166,0.027027027,0.049469965,0.023012552,0.064885496,0.046337818,0.039748954
33.7939,0.055702918,0.086092715,0.025900901,0.056537102,0.029986053,0.076335878,0.046337818,0.035564854
33.8136,0.042440318,0.086092715,0.029279279,0.060070671,0.029288703,0.034351145,0.046337818,0.048117155
33.8333,0.045092838,0.055187638,0.022522523,0.049469965,0.020920502,0.083969466,0.046337818,0.020920502
33.853,0.046419098,0.048565121,0.030405405,0.060070671,0.025104603,0.061068702,0.040358744,0.037656904
33.8727,0.046419098,0.050772627,0.030405405,0.067137809,0.025801953,0.083969466,0.044843049,0.046025105
33.8925,0.039787798,0.072847682,0.024774775,0.03180212,0.023709902,0.095419847,0.034379671,0.054393305
33.9122,0.039787798,0.04415011,0.015765766,0.042402827,0.022315202,0.080152672,0.052316891,0.039748954
33.9319,0.030503979,0.037527594,0.022522523,0.045936396,0.027196653,0.08778626,0.040358744,0.035564854
33.9516,0.030503979,0.037527594,0.025900901,0.06360424,0.020920502,0.103053435,0.037369208,0.029288703
33.9713,0.034482759,0.086092715,0.023648649,0.049469965,0.023709902,0.057251908,0.043348281,0.039748954
33.991,0.041114058,0.06401766,0.029279279,0.045936396,0.026499303,0.057251908,0.055306428,0.023012552
34.0107,0.034482759,0.04415011,0.021396396,0.053003534,0.029986053,0.06870229,0.056801196,0.046025105
34.0304,0.026525199,0.050772627,0.038288288,0.06360424,0.027196653,0.076335878,0.071748879,0.048117155
34.0501,0.022546419,0.061810155,0.033783784,0.067137809,0.031380753,0.080152672,0.040358744,0.046025105
34.0698,0.046419098,0.070640177,0.032657658,0.070671378,0.022315202,0.080152672,0.035874439,0.054393305
34.0895,0.035809019,0.081677704,0.022522523,0.088339223,0.029986053,0.064885496,0.059790732,0.033472803
34.1092,0.026525199,0.077262693,0.03490991,0.045936396,0.024407252,0.08778626,0.047832586,0.046025105
34.1289,0.042440318,0.086092715,0.036036036,0.053003534,0.032775453,0.064885496,0.040358744,0.039748954
34.1486,0.043766578,0.052980132,0.046171171,0.053003534,0.024407252,0.080152672,0.037369208,0.037656904
34.1683,0.051724138,0.072847682,0.03490991,0.053003534,0.018131102,0.076335878,0.031390135,0.046025105
34.1881,0.051724138,0.059602649,0.042792793,0.035335689,0.023709902,0.076335878,0.044843049,0.039748954
34.2078,0.042440318,0.046357616,0.028153153,0.024734982,0.024407252,0.053435115,0.038863976,0.023012552
34.2275,0.037135279,0.057395143,0.022522523,0.067137809,0.019525802,0.06870229,0.044843049,0.048117155
34.2472,0.017241379,0.057395143,0.03490991,0.056537102,0.016736402,0.076335878,0.056801196,0.037656904
34.2669,0.050397878,0.057395143,0.033783784,0.077738516,0.019525802,0.072519084,0.047832586,0.033472803
34.2866,0.041114058,0.048565121,0.025900901,0.042402827,0.023012552,0.110687023,0.046337818,0.035564854
34.3063,0.022546419,0.048565121,0.028153153,0.049469965,0.020223152,0.064885496,0.049327354,0.031380753
34.326,0.033156499,0.026490066,0.025900901,0.067137809,0.020223152,0.072519084,0.037369208,0.039748954
34.3457,0.038461538,0.055187638,0.028153153,0.06360424,0.022315202,0.072519084,0.037369208,0.041841004
34.3654,0.026525199,0.066225166,0.033783784,0.053003534,0.018828452,0.076335878,0.043348281,0.043933054
34.3851,0.037135279,0.066225166,0.029279279,0.06360424,0.021617852,0.064885496,0.034379671,0.035564854
34.4048,0.030503979,0.033112583,0.033783784,0.03180212,0.018828452,0.064885496,0.043348281,0.035564854
34.4245,0.030503979,0.061810155,0.039414414,0.045936396,0.021617852,0.095419847,0.034379671,0.035564854
34.4442,0.026525199,0.055187638,0.01463964,0.049469965,0.016039052,0.057251908,0.035874439,0.054393305
34.4639,0.037135279,0.055187638,0.024774775,0.056537102,0.019525802,0.06870229,0.046337818,0.041841004
34.4836,0.030503979,0.046357616,0.019144144,0.060070671,0.023709902,0.076335878,0.037369208,0.052301255
34.5034,0.034482759,0.068432671,0.011261261,0.045936396,0.018131102,0.061068702,0.040358744,0.020920502
34.5231,0.038461538,0.050772627,0.024774775,0.049469965,0.021617852,0.072519084,0.046337818,0.035564854
34.5428,0.027851459,0.052980132,0.023648649,0.03180212,0.022315202,0.049618321,0.044843049,0.027196653
34.5625,0.027851459,0.050772627,0.028153153,0.070671378,0.024407252,0.045801527,0.041853513,0.039748954
34.5822,0.037135279,0.050772627,0.023648649,0.042402827,0.025104603,0.080152672,0.040358744,0.029288703
34.6019,0.029177719,0.048565121,0.015765766,0.074204947,0.027196653,0.057251908,0.035874439,0.048117155
34.6216,0.033156499,0.039735099,0.023648649,0.077738516,0.020223152,0.06870229,0.037369208,0.035564854
34.6413,0.037135279,0.046357616,0.023648649,0.053003534,0.026499303,0.076335878,0.064275037,0.027196653
34.661,0.030503979,0.068432671,0.024774775,0.042402827,0.017433752,0.095419847,0.041853513,0.039748954
34.6807,0.030503979,0.066225166,0.024774775,0.049469965,0.025801953,0.053435115,0.034379671,0.041841004
34.7004,0.042440318,0.041942605,0.028153153,0.045936396,0.021617852,0.053435115,0.043348281,0.039748954
34.7201,0.031830239,0.057395143,0.016891892,0.081272085,0.022315202,0.072519084,0.044843049,0.037656904
34.7398,0.035809019,0.039735099,0.011261261,0.06360424,0.021617852,0.049618321,0.046337818,0.043933054
34.7595,0.042440318,0.048565121,0.024774775,0.056537102,0.026499303,0.080152672,0.038863976,0.037656904
34.7792,0.021220159,0.050772627,0.023648649,0.060070671,0.026499303,0.057251908,0.040358744,0.033472803
34.799,0.031830239,0.039735099,0.022522523,0.060070671,0.035564854,0.053435115,0.053811659,0.033472803
34.8187,0.037135279,0.035320088,0.033783784,0.038869258,0.024407252,0.072519084,0.043348281,0.041841004
34.8384,0.034482759,0.055187638,0.029279279,0.053003534,0.027196653,0.106870229,0.050822123,0.050209205
34.8581,0.049071618,0.057395143,0.025900901,0.038869258,0.034170153,0.083969466,0.047832586,0.041841004
34.8778,0.042440318,0.068432671,0.030405405,0.038869258,0.032078103,0.080152672,0.046337818,0.056485356
34.8975,0.034482759,0.061810155,0.030405405,0.056537102,0.038354254,0.083969466,0.044843049,0.031380753
34.9172,0.049071618,0.059602649,0.023648649,0.074204947,0.037656904,0.080152672,0.058295964,0.041841004
34.9369,0.046419098,0.057395143,0.024774775,0.06360424,0.034867503,0.061068702,0.056801196,0.056485356
34.9566,0.057029178,0.061810155,0.03490991,0.067137809,0.032775453,0.06870229,0.046337818,0.029288703
34.9763,0.043766578,0.079470199,0.029279279,0.070671378,0.034867503,0.053435115,0.056801196,0.033472803
34.996,0.066312997,0.059602649,0.031531532,0.077738516,0.028591353,0.076335878,0.049327354,0.052301255
35.0157,0.062334218,0.061810155,0.015765766,0.070671378,0.030683403,0.053435115,0.047832586,0.037656904
35.0354,0.042440318,0.066225166,0.023648649,0.081272085,0.021617852,0.080152672,0.040358744,0.033472803
35.0551,0.051724138,0.052980132,0.029279279,0.084805654,0.023012552,0.091603053,0.046337818,0.050209205
35.0748,0.049071618,0.06401766,0.018018018,0.060070671,0.025104603,0.06870229,0.053811659,0.029288703
35.0946,0.043766578,0.072847682,0.031531532,0.06360424,0.038354254,0.103053435,0.061285501,0.048117155
35.1143,0.038461538,0.066225166,0.036036036,0.077738516,0.044630404,0.103053435,0.064275037,0.041841004
35.134,0.034482759,0.052980132,0.03490991,0.077738516,0.040446304,0.076335878,0.043348281,0.075313808
35.1537,0.050397878,0.055187638,0.038288288,0.042402827,0.037656904,0.118320611,0.056801196,0.058577406
35.1734,0.055702918,0.077262693,0.032657658,0.060070671,0.048117155,0.106870229,0.070254111,0.048117155
35.1931,0.046419098,0.059602649,0.033783784,0.067137809,0.041143654,0.057251908,0.047832586,0.052301255
35.2128,0.057029178,0.077262693,0.03490991,0.049469965,0.041841004,0.118320611,0.056801196,0.071129707
35.2325,0.055702918,0.059602649,0.037162162,0.060070671,0.035564854,0.099236641,0.059790732,0.052301255
35.2522,0.061007958,0.06401766,0.031531532,0.081272085,0.034867503,0.06870229,0.061285501,0.054393305
35.2719,0.063660477,0.070640177,0.033783784,0.06360424,0.050906555,0.133587786,0.038863976,0.048117155
35.2916,0.074270557,0.088300221,0.043918919,0.070671378,0.040446304,0.053435115,0.061285501,0.046025105
35.3113,0.068965517,0.055187638,0.038288288,0.081272085,0.043235704,0.061068702,0.083707025,0.071129707
35.331,0.076923077,0.072847682,0.029279279,0.09540636,0.048117155,0.095419847,0.046337818,0.058577406
35.3507,0.059681698,0.075055188,0.036036036,0.106007067,0.039748954,0.083969466,0.043348281,0.050209205
35.3704,0.074270557,0.077262693,0.024774775,0.081272085,0.036262204,0.083969466,0.070254111,0.056485356
35.3901,0.064986737,0.061810155,0.032657658,0.067137809,0.052301255,0.091603053,0.061285501,0.052301255
35.4099,0.045092838,0.066225166,0.027027027,0.042402827,0.044630404,0.106870229,0.047832586,0.062761506
35.4296,0.070291777,0.052980132,0.031531532,0.067137809,0.036262204,0.053435115,0.055306428,0.037656904
35.4493,0.063660477,0.068432671,0.03490991,0.081272085,0.041841004,0.099236641,0.052316891,0.039748954
35.469,0.051724138,0.050772627,0.029279279,0.056537102,0.039051604,0.064885496,0.044843049,0.035564854
35.4887,0.045092838,0.041942605,0.024774775,0.077738516,0.028591353,0.091603053,0.056801196,0.039748954
35.5084,0.061007958,0.052980132,0.024774775,0.056537102,0.023012552,0.061068702,0.047832586,0.035564854
35.5281,0.055702918,0.037527594,0.032657658,0.098939929,0.031380753,0.095419847,0.038863976,0.052301255
35.5478,0.059681698,0.086092715,0.031531532,0.060070671,0.025104603,0.076335878,0.035874439,0.031380753
35.5675,0.050397878,0.075055188,0.024774775,0.067137809,0.018828452,0.095419847,0.046337818,0.048117155
35.5872,0.059681698,0.04415011,0.022522523,0.045936396,0.021617852,0.049618321,0.055306428,0.031380753
35.6069,0.043766578,0.055187638,0.023648649,0.070671378,0.020223152,0.053435115,0.056801196,0.043933054
35.6266,0.038461538,0.075055188,0.018018018,0.042402827,0.027894003,0.06870229,0.059790732,0.048117155
35.6463,0.039787798,0.055187638,0.023648649,0.053003534,0.032078103,0.091603053,0.082212257,0.025104603
35.666,0.045092838,0.055187638,0.024774775,0.049469965,0.023709902,0.06870229,0.055306428,0.046025105
35.6857,0.041114058,0.06401766,0.030405405,0.035335689,0.023709902,0.106870229,0.061285501,0.037656904
35.7055,0.029177719,0.092715232,0.033783784,0.067137809,0.029986053,0.057251908,0.067264574,0.058577406
35.7252,0.042440318,0.072847682,0.047297297,0.070671378,0.032775453,0.08778626,0.062780269,0.039748954
35.7449,0.039787798,0.072847682,0.041666667,0.049469965,0.039051604,0.08778626,0.053811659,0.046025105
35.7646,0.050397878,0.070640177,0.040540541,0.06360424,0.036959554,0.076335878,0.052316891,0.052301255
35.7843,0.055702918,0.086092715,0.032657658,0.049469965,0.033472803,0.076335878,0.061285501,0.050209205
35.804,0.038461538,0.06401766,0.042792793,0.081272085,0.025801953,0.080152672,0.050822123,0.035564854
35.8237,0.053050398,0.077262693,0.03490991,0.06360424,0.036262204,0.091603053,0.059790732,0.035564854
35.8434,0.050397878,0.06401766,0.040540541,0.074204947,0.032775453,0.076335878,0.041853513,0.031380753
35.8631,0.047745358,0.077262693,0.03490991,0.045936396,0.027894003,0.083969466,0.053811659,0.048117155
35.8828,0.055702918,0.072847682,0.032657658,0.067137809,0.035564854,0.064885496,0.047832586,0.048117155
35.9025,0.042440318,0.075055188,0.03490991,0.070671378,0.027196653,0.076335878,0.049327354,0.029288703
35.9222,0.034482759,0.039735099,0.030405405,0.060070671,0.023012552,0.083969466,0.035874439,0.029288703
35.9419,0.042440318,0.059602649,0.022522523,0.038869258,0.027196653,0.049618321,0.049327354,0.056485356
35.9616,0.050397878,0.057395143,0.027027027,0.056537102,0.022315202,0.049618321,0.035874439,0.046025105
35.9813,0.027851459,0.046357616,0.032657658,0.06360424,0.023012552,0.06870229,0.058295964,0.037656904
36.001,0.041114058,0.050772627,0.023648649,0.056537102,0.023709902,0.080152672,0.040358744,0.033472803
36.0208,0.037135279,0.057395143,0.025900901,0.06360424,0.020920502,0.072519084,0.040358744,0.031380753
36.0405,0.050397878,0.06401766,0.023648649,0.077738516,0.023012552,0.06870229,0.043348281,0.039748954
36.0602,0.030503979,0.06401766,0.022522523,0.053003534,0.024407252,0.080152672,0.032884903,0.041841004
36.0799,0.030503979,0.050772627,0.024774775,0.070671378,0.021617852,0.061068702,0.038863976,0.041841004
36.0996,0.029177719,0.041942605,0.028153153,0.049469965,0.023709902,0.045801527,0.040358744,0.052301255
36.1193,0.039787798,0.035320088,0.021396396,0.045936396,0.027196653,0.053435115,0.049327354,0.046025105
36.139,0.034482759,0.035320088,0.029279279,0.056537102,0.030683403,0.095419847,0.047832586,0.025104603
36.1587,0.027851459,0.04415011,0.019144144,0.077738516,0.020223152,0.049618321,0.049327354,0.050209205
36.1784,0.042440318,0.061810155,0.021396396,0.053003534,0.020920502,0.053435115,0.041853513,0.041841004
36.1981,0.022546419,0.046357616,0.02027027,0.081272085,0.023709902,0.110687023,0.049327354,0.046025105
36.2178,0.039787798,0.046357616,0.029279279,0.060070671,0.022315202,0.080152672,0.038863976,0.043933054
36.2375,0.039787798,0.048565121,0.013513514,0.042402827,0.022315202,0.057251908,0.038863976,0.056485356
36.2572,0.042440318,0.06401766,0.024774775,0.06360424,0.018828452,0.080152672,0.02690583,0.043933054
