id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
80,1.751,1.99,1.591,1.25,2.4082,4.5797,3.2679,-1.4532,1.1826,10.8971,6.8807,17.7778,2.4715,95.21,51.35,88.232,0.469,131.344,0.2455,54.5909,4.9861,3.9973,-0.266,-1.2643,7.6041,9.6422,18.5533,4.7858,89.5314,0.0786,102.5014,0.2094,48.558,0.0831,-0.6825
81,2.762,3.353,2.411,1.391,5.9899,5.5329,4.6652,-0.9357,-0.7818,9.3172,9.8186,19.1358,3.1875,88.78,54.28,87.761,0.675,81.039,0.2693,104.3651,4.9892,3.9979,-0.3313,-1.2578,7.8937,9.7184,18.8378,4.7166,89.6413,0.056,94.0995,0.191,49.222,-0.0415,-0.7004
82,1.246,1.341,1.211,1.107,1.2193,4.8755,4.1688,-0.7137,-0.9938,7.6139,9.67,17.284,2.9777,23.25,47.9,88.184,0.605,149.686,0.2306,26.0791,4.8457,3.9514,-0.1344,-1.0868,5.9819,8.7751,15.2583,4.2868,87.7769,0.7972,106.1723,0.3065,43.5861,0.3569,0.7187
83,2.531,3.261,2.208,1.477,5.0297,4.824,4.5033,-0.3542,-1.6277,6.1213,7.7059,13.8272,3.5725,86.72,55.9,87.718,0.674,1.171,0.2391,85.4739,4.9671,3.9895,0.1662,-1.8502,5.4111,9.5542,16.2647,4.9636,89.2976,0.1235,79.4343,0.218,48.539,-0.1782,-0.6306
84,1.8,2.508,1.415,1.772,2.5453,4.2222,3.861,-0.6084,-1.4337,5.9604,6.5087,12.4691,2.8553,105.7,60.57,86.382,0.834,24.896,0.2496,27.7073,4.6847,3.9704,-0.145,-1.3318,5.4653,7.238,12.6462,4.1051,88.3138,0.3693,68.0512,0.3701,24.5601,-0.2879,-0.6549
85,2.281,3.119,1.753,1.779,4.0847,6.2745,5.5541,-0.187,-1.4919,7.9478,10.9411,18.8889,4.6246,76.02,60.66,88.491,0.475,26.06,0.2466,102.2187,4.9734,3.9963,-0.2086,-1.5169,6.9273,9.425,17.5808,4.5789,89.4691,0.0831,100.3158,0.2766,46.9963,0.2306,-0.8337
86,0.975,1.029,0.93,1.106,0.7468,4.3906,3.3307,-0.9554,0.3677,9.6407,6.7791,16.4198,3.2159,85.56,47.89,88.675,0.295,60.774,0.1924,22.2922,4.6623,3.9834,-0.2445,-1.5951,5.6157,6.7385,12.3224,3.9847,88.8276,0.25,82.9351,0.3962,16.4937,-0.1041,-0.6628
87,2.339,3.833,1.653,2.318,4.2981,4.886,4.772,0.1837,-1.7922,4.6591,10.2792,14.9383,4.8904,165.43,66.66,87.621,0.686,93.25,0.4321,69.7296,4.9448,3.9786,-0.1358,-1.7372,6.1774,9.1963,16.0669,4.464,88.9767,0.2899,81.138,0.2287,45.8878,-0.1302,0.8225
88,1.448,1.727,1.271,1.359,1.6461,5.8987,5.3096,-0.5944,-1.3473,8.5674,8.84,17.4074,4.0082,94.69,53.65,88.132,0.555,54.826,0.4206,34.2259,4.9635,3.9962,-0.289,-1.4433,7.0928,9.1404,17.3251,4.4722,89.5199,0.0768,78.8021,0.2953,43.0674,-0.2645,-0.7594
89,2.36,2.945,2.096,1.405,4.3743,4.7903,4.5462,-0.2399,-1.714,5.73,7.3565,13.0864,3.8019,82.62,54.55,87.715,0.53,127.061,0.1917,76.8391,4.8136,3.9783,-0.0642,-1.504,5.3076,8.4119,13.6665,4.2066,88.4477,0.4061,107.1676,0.2954,42.0063,0.5175,-0.5091
