id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
162,1.166,1.612,0.881,1.83,1.0669,4.3004,3.4733,-1.0965,-0.4528,7.7685,5.1327,12.9012,2.2735,93.9,61.34,88.319,0.384,1.088,0.5354,24.3421,4.6432,3.929,-0.4647,-1.5941,6.282,6.5662,12.8475,3.7829,89.2554,0.2162,63.1081,0.4998,8.5105,0.3016,-0.6116
163,1.644,2.055,1.394,1.474,2.1224,5.5726,5.1568,-0.4055,-1.5942,7.2565,8.2373,15.4938,3.9996,111.93,55.85,88.323,0.74,128.469,0.2048,49.7756,4.8675,3.9706,-0.2771,-2.1198,6.3431,8.6154,15.1141,4.1067,89.4625,0.1436,114.2584,0.2694,45.9039,-0.4626,-0.5939
164,1.056,1.379,0.885,1.558,0.8764,4.562,4.3018,-0.3407,-1.6028,5.7357,8.647,14.3827,3.4414,3.69,57.31,88.187,0.714,169.064,0.3305,18.7323,4.0837,3.7637,-0.5062,-1.4602,5.458,4.7811,10.2698,3.2819,88.5522,0.3812,105.919,0.2306,7.9758,-0.0717,0.1591
165,1.772,2.419,1.401,1.727,2.4653,4.9955,4.902,-0.1113,-1.8445,5.4487,9.0575,14.5062,4.455,106.98,59.92,87.747,0.879,175.623,0.1602,43.9269,4.8403,3.9652,-0.3211,-1.8752,6.4435,8.4116,14.9631,3.9937,89.4014,0.1875,115.668,0.277,45.4036,-0.3161,-0.7147
166,2.825,3.439,2.383,1.443,6.2681,5.5049,5.0727,-0.3248,-1.573,7.0149,8.7258,15.7407,3.9815,147.05,55.28,88.322,0.705,69.825,0.2062,145.189,4.9144,3.976,-0.2534,-1.7405,6.7621,8.8527,15.857,4.2714,89.0247,0.1732,90.6745,0.1462,49.1453,-0.43,0.4494
167,2.606,3.275,2.224,1.472,5.3346,6.2589,5.8178,-0.5827,-1.5144,8.6286,7.1122,15.7407,4.3883,155.52,55.82,88.022,0.759,24.972,0.2434,112.4298,4.9229,3.9804,-0.4384,-1.6075,7.4463,8.3792,15.8859,4.2914,89.3097,0.1107,109.11,0.1343,48.1917,-0.4173,0.4759
168,0.747,0.814,0.704,1.156,0.4382,4.2496,3.3516,-1.4857,0.2877,8.5587,3.6018,12.1605,2.0838,34.38,49.15,86.57,0.891,176.371,0.2191,5.3264,4.5715,3.8827,-0.8429,-1.1855,6.9343,5.1156,12.2155,3.1207,89.2106,0.3052,97.9229,0.2462,9.1908,0.6408,-0.1688
169,3.062,3.477,2.807,1.239,7.3617,4.2514,3.819,-0.6089,-1.2944,6.1353,8.9264,15.0617,2.7723,156.81,51.08,87.637,0.909,170.212,0.1826,124.9916,4.7584,3.9388,-0.2819,-1.517,5.9077,8.3506,14.4548,3.8604,88.3137,0.4014,100.6415,0.1948,47.1302,-0.3134,0.2935
170,2.602,3.182,2.255,1.411,5.3193,3.8029,3.1909,-0.9217,-0.7725,6.371,7.0241,13.3951,2.1341,89.66,54.68,87.053,1.254,161.259,0.0377,77.8828,4.5603,3.8999,-0.5007,-1.6517,5.8881,7.3766,13.2374,3.1858,88.8266,0.5333,122.7746,0.1532,44.7674,0.1798,-0.5949
171,0.853,1.062,0.78,1.361,0.5716,4.8844,4.6315,-0.4282,-1.6647,6.2631,6.453,12.716,3.6744,104.3,53.7,88.132,0.675,13.589,0.6014,12.5186,4.6749,3.9445,-0.3972,-1.9883,6.0265,6.66,12.6482,3.8658,89.6154,0.1009,93.2867,0.4624,8.329,-0.089,-0.7765
