id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
95,5.236,6.295,4.528,1.39,21.5287,12.7255,10.5406,-0.9033,-0.7471,21.839,17.9758,39.8148,7.7474,176.14,54.27,88.109,0.522,4.013,0.2698,438.9303,4.9978,3.9978,0.0542,-1.9874,9.9848,9.9969,19.9947,7.9973,89.4216,0.0469,82.4514,0.2325,49.9897,-0.3214,0.936
96,9.188,10.902,8.477,1.286,66.3009,17.3358,15.7457,-0.0602,-1.5077,20.5825,35.5903,56.1728,13.8055,96.48,52.13,88.806,0.322,102.642,0.2782,2128.7168,4.9947,3.9915,-0.0416,-1.5962,9.9513,9.9875,19.9693,7.9818,89.0935,0.1549,95.3957,0.182,49.9219,-0.1278,-0.8638
97,7.154,11.612,5.16,2.25,40.1997,14.4944,13.8736,0.4443,-1.5372,12.4436,33.8527,46.2963,15.7986,141.78,66.04,88.521,0.385,52.727,0.2977,1044.0199,4.9954,3.9935,0.1345,-1.6725,9.9593,9.9887,19.9792,7.9962,89.1889,0.127,66.7985,0.2163,49.9582,-0.8407,0.2082
98,12.039,16.643,9.905,1.68,113.8355,15.2648,14.2341,0.4977,-1.2522,13.5281,42.6448,56.1728,15.135,7.86,59.24,88.649,0.363,99.637,0.0141,3225.9241,4.9985,3.9989,0.0452,-1.88,9.9904,9.9982,19.9958,7.9965,89.489,0.0481,104.2095,0.2008,49.9893,0.4438,0.7659
99,12.581,16.334,10.567,1.546,124.3141,15.4713,14.4111,0.291,-1.3103,15.4168,45.6943,61.1111,13.6315,134.09,57.1,88.447,0.445,99.811,0.1177,3109.5908,4.9966,3.9944,0.1087,-1.7976,9.9691,9.9911,19.9831,7.9969,89.3461,0.1064,68.1209,0.1919,49.9637,-0.8424,0.0045
100,2.06,2.674,1.698,1.575,3.3341,11.4744,11.2189,-0.0837,-1.8631,12.3794,16.9416,29.321,10.2572,33.56,57.58,87.258,0.464,102.634,0.3907,50.9878,4.9953,3.9977,0.1059,-1.6576,9.9805,9.9963,19.989,7.99,89.2401,0.1092,112.4421,0.2618,49.9756,0.8009,0.3691
101,4.863,6.813,3.592,1.897,18.5757,12.7962,10.7867,-0.5644,-1.0941,19.6759,20.7562,40.4321,8.2303,175.2,62.2,88.178,0.443,81.999,0.3396,392.8836,4.9971,3.9974,0.0542,-1.6208,9.9848,9.9962,19.9912,7.9966,89.2077,0.0759,89.3279,0.2361,49.982,-0.2935,0.7973
102,3.718,4.507,3.279,1.375,10.8596,11.9266,11.4731,-0.1867,-1.8068,13.6889,17.4839,31.1728,10.1294,41.92,53.97,87.936,0.583,113.655,0.0256,194.5272,4.9971,3.9986,0.0983,-1.8346,9.986,9.9976,19.9934,7.9936,89.4207,0.0708,107.5252,0.2286,49.9868,0.8063,0.5551
103,2.284,2.499,2.168,1.153,4.0962,11.0568,10.5124,-0.2014,-1.7269,13.0058,16.6238,29.6296,9.0106,37.11,49.06,87.845,0.452,60.385,0.5206,76.5418,4.9968,3.9983,0.0839,-1.833,9.9859,9.9974,19.9923,7.993,89.4117,0.0777,109.2841,0.2428,49.985,0.8087,0.2686
104,2.438,4.261,1.575,2.705,4.6677,11.1632,10.5895,-0.4211,-1.6873,14.2411,14.7713,29.0123,8.4284,178.73,69.71,87.606,0.547,96.412,0.4971,72.8297,4.9878,3.9931,0.0544,-1.1466,9.9601,9.9874,19.9701,7.9891,88.3518,0.2208,89.3123,0.3302,49.9444,-0.124,0.7623
105,3.23,5.704,2.556,2.232,8.1923,11.8841,11.3931,0.532,-1.5851,9.465,21.7078,31.1728,14.3076,30.88,65.86,87.953,0.453,111.427,0.4153,151.9046,4.993,3.9967,0.0745,-1.4398,9.9747,9.9942,19.985,7.9886,88.9637,0.142,106.2972,0.2789,49.9678,0.6927,0.527
106,3.894,6.471,2.551,2.537,11.9075,12.6384,12.1036,0.3765,-1.5818,11.2689,26.3855,37.6543,13.0719,46.95,68.49,88.29,0.372,94.704,0.3061,273.4417,4.9929,3.9959,0.0754,-1.4033,9.9682,9.9933,19.9795,7.9831,88.9141,0.1731,111.6078,0.2778,49.9596,0.7622,0.0271
