id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
121,2.376,3.361,1.925,1.746,4.4353,4.0885,4.0354,0.2524,-1.8713,3.6624,6.9549,10.6173,4.493,137.89,60.21,85.196,1.02,42.018,0.1225,36.0599,4.4054,3.8645,-0.2377,-1.3517,5.1506,6.7511,11.8963,3.7068,86.8026,0.8518,72.1588,0.2927,28.4058,-0.3598,-0.028
122,2.949,3.792,2.422,1.566,6.8282,4.9855,4.4802,-0.5239,-1.4,6.9704,9.3259,16.2963,3.3149,20.95,57.44,87.717,0.691,146.352,0.2401,119.1099,4.9366,3.9565,-0.2882,-0.9189,7.2896,9.0764,17.2352,4.5522,88.6641,0.3135,137.6515,0.3479,47.4566,0.2791,0.3604
123,2.625,3.837,2.017,1.903,5.4108,5.8475,5.6131,0.1424,-1.639,5.9104,13.3489,19.2593,5.3443,38.84,62.27,87.84,0.592,131.216,0.5376,92.1266,4.9735,3.9815,-0.2272,-1.7996,7.6718,9.4609,18.2616,4.8556,89.1703,0.1334,133.6534,0.2977,47.7395,0.0714,0.324
124,5.737,8.232,4.188,1.966,25.8497,5.26,5.1459,0.185,-1.8083,4.9946,10.1906,15.1852,5.3067,142.53,63.04,86.772,0.888,175.754,0.0687,309.4199,4.8763,3.9373,-0.2719,-1.3084,6.4068,8.6357,15.7623,4.073,88.27,0.4361,105.7436,0.2657,46.5957,-0.1478,0.206
125,1.965,3.15,1.294,2.434,3.0331,4.751,4.7033,0.0702,-1.9152,4.6799,7.1719,11.8519,4.727,55.49,67.66,86.272,0.789,155.46,0.5171,32.2768,4.6903,3.9174,-0.1474,-1.1338,5.2795,7.3713,12.6799,4.2578,87.3155,0.748,130.0378,0.4118,30.9035,0.3053,-0.3977
126,1.625,1.989,1.457,1.366,2.0729,4.3603,4.2724,-0.0237,-1.8475,4.5776,7.3977,11.9753,4.0054,136.99,53.79,86.752,0.935,119.993,0.4083,24.3477,4.1776,3.8592,-0.257,-1.3069,4.8273,5.78,10.3929,3.5901,86.6016,0.7722,94.3167,0.3461,16.3814,-0.2133,0.1684
127,0.776,1.429,0.447,3.198,0.4725,4.0607,3.9252,0.5179,-1.6819,3.1794,6.5737,9.7531,5.1281,132.12,72.64,86.44,0.49,57.157,0.5111,5.3125,4.0611,3.8676,-0.3035,-1.4168,4.8889,5.2163,9.9453,3.497,86.9154,0.6198,84.0711,0.3422,9.6772,-0.3003,0.2681
128,2.242,3.095,1.685,1.837,3.9476,5.6165,5.2227,-0.4464,-1.5564,7.408,9.629,17.037,4.0486,164.21,61.44,87.473,0.695,130.189,0.2599,63.3555,4.9503,3.9687,-0.4769,-1.5705,7.8977,9.1348,17.7678,4.1849,88.8868,0.128,110.9024,0.2513,47.4485,-0.1095,0.8929
129,2.327,2.57,2.198,1.169,4.2524,6.6488,6.2082,-0.4588,-1.5808,8.7629,10.8668,19.6296,4.8236,178.39,49.47,87.292,0.657,9.794,0.2446,60.6823,4.9797,3.9775,-0.4939,-2.0384,8.6927,9.5273,18.9201,4.6916,89.4763,0.0742,32.6113,0.169,48.4551,-0.4336,0.758
130,3.384,3.891,3.439,1.131,8.9925,6.9809,6.6088,0.1902,-1.619,6.9787,17.5892,24.5679,6.2941,161.08,48.53,88.413,0.542,68.967,0.1247,215.4504,4.9927,3.9867,-0.1949,-1.656,8.4429,9.8299,19.3301,5.2483,89.4687,0.1075,100.052,0.2206,49.8767,0.022,0.5167
