id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
96,2.409,3.04,1.988,1.529,4.5572,3.2463,3.0513,-0.5124,-1.5938,4.3242,4.8116,9.1358,2.3573,47.75,56.82,84.471,1.193,125.029,0.0264,33.3333,3.2816,3.251,-0.2987,-1.6482,3.8181,4.8856,8.5471,2.9396,83.9608,1.8586,85.9862,0.1555,23.4835,0.0118,-0.1413
97,2.08,2.746,1.737,1.581,3.3989,10.1933,9.8609,-0.2045,-1.7837,11.7596,17.9935,29.7531,8.4901,79.89,57.69,88.689,0.33,8.487,0.3668,103.4513,4.9594,3.9309,-0.3208,-1.5448,9.6682,9.6849,19.5607,7.312,89.0658,0.3462,64.5328,0.2028,45.4299,0.1007,0.1616
98,1.672,2.239,1.342,1.668,2.1948,11.4576,10.4869,-0.3876,-1.517,15.0494,16.432,31.4815,8.0473,22.38,59.06,89.054,0.222,19.924,0.1587,94.3721,4.9523,3.9305,-0.2907,-1.5842,9.6278,9.6554,19.4624,7.1717,89.039,0.3606,69.336,0.184,45.0433,0.1096,0.1709
99,1.132,1.259,1.057,1.19,1.0059,10.2695,9.873,-0.2894,-1.7444,12.3412,16.1773,28.5185,8.2275,13.08,49.97,88.841,0.308,62.697,0.3127,33.759,4.9575,3.9271,-0.3243,-1.4579,9.6383,9.6815,19.56,7.3056,88.9966,0.3624,60.9209,0.2195,45.65,0.081,0.1304
100,1.507,1.652,1.395,1.184,1.7833,11.0996,10.163,-0.3751,-1.5162,14.5185,16.963,31.4815,7.8177,177.88,49.82,89.002,0.272,170.155,0.2185,67.9227,4.9546,3.9241,-0.3917,-1.4344,9.6163,9.6434,19.5153,7.272,88.9324,0.3693,62.423,0.2178,45.5758,0.0795,0.118
101,3.014,3.502,2.648,1.323,7.1331,10.9105,8.9628,-1.0016,-0.5992,19.4047,12.0767,31.4815,6.7053,83.36,52.91,88.651,0.409,84.48,0.4374,199.239,4.9533,3.9116,-0.4497,-1.2064,9.567,9.6073,19.5235,7.2958,88.7499,0.4175,53.641,0.2649,46.062,0.017,0.0274
102,3.766,4.885,3.256,1.501,11.1416,3.3699,3.3118,-0.0773,-1.8823,3.602,5.2869,8.8889,3.0649,122.4,56.32,84.449,1.162,1.309,0.1064,80.6521,3.5337,3.415,-0.3482,-1.6764,4.1313,5.3106,9.3056,2.8711,84.3974,1.8472,85.6202,0.1642,26.8396,-0.0071,-0.2217
103,5.244,5.988,4.976,1.204,21.5973,9.1506,8.4257,-0.5784,-1.4837,12.7041,14.2095,26.9136,6.3074,70.15,50.28,87.852,0.605,53.599,0.2343,394.281,4.9401,3.9233,-0.2855,-1.5198,9.5593,9.5784,19.3047,6.9974,88.9009,0.4158,73.9788,0.1757,44.4198,0.1272,0.1556
104,3.216,4.514,2.494,1.81,8.1238,3.7139,3.6266,-0.2251,-1.8483,4.2601,6.1103,10.3704,3.1571,137.95,61.08,84.919,1.207,57.589,0.1597,63.7447,3.5863,3.449,-0.3008,-1.4738,4.2595,5.6681,9.7071,3.0797,84.1199,1.8853,85.7658,0.1729,29.2935,0.0549,-0.1149
105,3.222,3.94,2.81,1.402,8.1542,3.9758,3.8764,-0.2404,-1.8403,4.597,5.7734,10.3704,3.3511,84.5,54.5,84.445,1.152,2.133,0.0705,59.9457,3.9202,3.6058,-0.3172,-1.3589,4.6467,6.2731,10.9913,3.2329,84.5755,1.8362,81.013,0.1939,35.1016,0.022,-0.2338
