id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
92,11.81,12.817,11.915,1.076,109.5488,33.4801,31.9562,-0.1572,-1.7787,38.3539,40.3498,78.7037,27.6317,144.81,47.09,89.013,0.336,164.392,0.1335,3956.9824,4.9994,3.9994,-0.3658,-2.0326,9.9987,9.998,19.9989,7.999,89.8802,0.0255,142.899,0.2061,49.995,-0.6488,0.5649
93,3.134,4.934,2.363,2.088,7.716,26.7534,25.8803,0.4371,-1.6547,22.383,52.9257,75.3086,30.673,60.62,64.41,89.046,0.197,167.986,0.537,317.3854,4.9948,3.9913,-0.2147,-1.4364,9.9884,9.9876,19.9853,7.9921,89.4541,0.125,162.0141,0.3065,49.9206,0.7542,-0.5422
94,7.445,11.86,5.633,2.106,43.5338,33.1915,32.2263,0.0273,-1.8271,34.3741,44.3296,78.7037,30.4556,90.33,64.6,89.043,0.33,9.008,0.2699,1749.8994,4.9992,3.9985,-0.2388,-1.8277,9.9982,9.9988,19.9971,7.9985,89.8685,0.0286,16.3136,0.2508,49.9904,0.053,-0.7939
95,4.251,6.495,3.41,1.905,14.1937,28.3141,27.97,-0.137,-1.9213,30.7896,36.803,67.5926,25.6235,110.37,62.3,88.092,0.691,13.385,0.2626,300.1026,4.9993,3.999,-0.216,-1.6048,9.9982,9.9987,19.9982,7.9988,89.8748,0.027,24.1444,0.2734,49.9944,-0.6381,-0.655
96,3.43,4.095,2.933,1.396,9.2402,29.6373,26.624,-0.6072,-1.3795,42.7425,35.9612,78.7037,20.2574,86.06,54.38,89.14,0.291,179.675,0.2942,394.3715,4.9979,3.9966,-0.3227,-1.6271,9.9953,9.9944,19.9953,7.9976,89.6566,0.0602,174.4716,0.2706,49.9721,0.1933,-0.8537
97,4.251,4.73,4.007,1.18,14.1937,29.0669,24.1654,-0.8544,-0.8529,48.9,29.8037,78.7037,17.0734,21.94,49.73,89.135,0.274,56.636,0.3335,618.6389,4.9982,3.9977,-0.3136,-1.6676,9.995,9.9954,19.9912,7.995,89.7911,0.0597,58.0009,0.24,49.9637,0.7352,0.8086
98,5.282,7.376,4.134,1.784,21.9098,30.6314,29.7202,-0.0715,-1.8342,33.1931,45.5106,78.7037,26.9948,148.35,60.73,88.989,0.321,8.235,0.1914,816.5175,4.999,3.9991,-0.2015,-1.5227,9.9975,9.9976,19.9976,7.9979,89.8451,0.0459,42.5496,0.2684,49.9927,-0.7325,0.5649
99,5.583,7.237,4.884,1.482,24.4818,32.6523,31.1359,-0.2035,-1.7605,38.2495,40.4542,78.7037,26.5824,84.04,55.99,89.021,0.307,172.707,0.6017,918.6544,4.9985,3.9972,-0.3008,-1.7244,9.9962,9.9964,19.9957,7.998,89.7491,0.0468,153.105,0.2599,49.977,0.3873,-0.8449
100,4.659,7.679,3.561,2.157,17.0515,25.9824,25.6308,0.3143,-1.8802,22.3339,36.6167,58.9506,30.0697,46.26,65.12,87.178,0.926,156.967,0.1148,255.6629,4.9952,3.9927,-0.2906,-1.5615,9.9882,9.9884,19.9861,7.9931,89.4952,0.115,169.8934,0.2605,49.928,0.7396,-0.3086
101,4.364,6.134,3.316,1.85,14.9558,28.8496,26.7433,-0.4722,-1.5536,38.5134,39.2644,77.7778,20.5718,90.1,61.6,89.021,0.307,6.841,0.7413,569.4542,4.9988,3.9979,-0.1899,-1.3888,9.9966,9.9977,19.9958,7.9974,89.7947,0.0428,25.1366,0.3052,49.9865,-0.1354,-0.6343
102,6.708,7.669,6.417,1.195,35.3414,32.8291,30.9293,-0.3226,-1.695,40.7098,37.9939,78.7037,25.0619,98.46,50.08,89.006,0.365,13.465,0.355,1337.0962,4.9993,3.9989,-0.1996,-1.538,9.9981,9.9987,19.9981,7.9986,89.8676,0.0278,27.4467,0.288,49.9942,-0.4952,-0.6376
103,2.893,6.001,2.332,2.573,6.5729,25.5901,24.0272,0.7358,-1.3755,18.1539,54.9943,73.1481,35.5185,112.79,68.76,88.669,0.413,175.198,0.5228,206.3947,4.998,3.9975,-0.2603,-1.5025,9.9962,9.9954,19.9967,7.9976,89.6984,0.0592,152.0218,0.2886,49.9847,-0.5542,-0.7221
104,3.831,5.208,3.36,1.55,11.5264,30.1042,29.3323,-0.1307,-1.8331,33.3462,45.3575,78.7037,26.1809,88.05,57.17,88.909,0.427,110.286,0.159,398.697,4.9985,3.9975,-0.2403,-1.5347,9.9965,9.9969,19.9955,7.9975,89.7536,0.0511,105.9783,0.2897,49.9805,0.1447,-0.759
105,4.888,6.242,4.585,1.361,18.7662,31.2138,29.8901,-0.1451,-1.7692,35.512,43.1917,78.7037,25.9251,128.56,53.7,88.916,0.352,162.451,0.333,690.7665,4.9986,3.9984,-0.2198,-1.5641,9.9971,9.9965,19.9973,7.9979,89.7477,0.0464,145.0536,0.3049,49.9872,-0.5564,-0.2374
106,6.497,8.876,5.862,1.514,33.1504,32.29,30.7623,-0.1552,-1.7512,37.1145,41.5892,78.7037,26.3297,144.23,56.56,89.132,0.241,19.177,0.2117,1388.0027,4.9991,3.9991,-0.1337,-1.6327,9.9981,9.9981,19.9982,7.9983,89.8581,0.0415,31.7674,0.2877,49.9943,-0.8598,-0.0245
